Date,Rice,Chicken Meat,Beef,Chicken Egg,Shallot,Garlic,Red Chili,Bird's Eye Chili,Cooking Oil,Sugar
1/21/2020,11850,32650,118100,25450,37500,35600,46950,55200,13800,14450
1/22/2020,11850,32600,118000,25350,37600,35650,47200,56300,13800,14450
1/23/2020,11850,32550,118050,25300,37600,35700,47750,57200,13800,14450
1/24/2020,11850,32500,118100,25250,37500,35700,47600,57150,13800,14450
1/25/2020,11850,32450,118100,25200,37666.666666666664,35750,48033.333333333336,57516.666666666664,13800,14450
1/26/2020,11850,32400,118100,25150,37833.333333333336,35800,48466.666666666664,57883.333333333336,13800,14450
1/27/2020,11850,32350,118100,25100,38000,35850,48900,58250,13800,14450
1/28/2020,11850,32400,118000,25000,38150,36000,49650,58500,13850,14450
1/29/2020,11850,32400,118050,25000,38400,36100,50150,58650,13850,14450
1/30/2020,11850,32400,118400,24950,38650,36250,50200,57950,13800,14450
1/31/2020,11850,32450,118050,24900,38850,36450,50300,57750,13800,14450
2/1/2020,11850,32433.333333333332,118050,24850,39100,39183.333333333336,50700,57883.333333333336,13800,14450
2/2/2020,11850,32416.666666666668,118050,24800,39350,41916.666666666664,51100,58016.666666666664,13800,14450
2/3/2020,11850,32400,118050,24750,39600,44650,51500,58150,13800,14450
2/4/2020,11850,32450,118050,24700,40000,46900,52200,58350,13800,14450
2/5/2020,11850,32450,118050,24700,40250,49850,52050,57900,13800,14450
2/6/2020,11850,32500,118400,24700,40700,51800,51850,57250,13800,14500
2/7/2020,11850,32650,118050,24750,41100,53800,52000,56800,13800,14500
2/8/2020,11850,32783.333333333336,118050,24766.666666666668,41166.666666666664,54366.666666666664,51616.666666666664,55716.666666666664,13800,14500
2/9/2020,11850,32916.666666666664,118050,24783.333333333332,41233.333333333336,54933.333333333336,51233.333333333336,54633.333333333336,13800,14500
2/10/2020,11850,33050,118050,24800,41300,55500,50850,53550,13800,14500
2/11/2020,11850,33200,118050,24900,41400,55700,50450,53400,13800,14500
2/12/2020,11850,33400,118000,24900,41200,55300,49850,52550,13800,14500
2/13/2020,11850,33500,118000,25050,40650,55100,49700,51800,13750,14500
2/14/2020,11900,34000,118150,25350,40450,54450,49400,50400,13800,14550
2/15/2020,11900,34100,118166.66666666667,25383.333333333332,40183.333333333336,53533.333333333336,48866.666666666664,49416.666666666664,13800,14566.666666666666
2/16/2020,11900,34200,118183.33333333333,25416.666666666668,39916.666666666664,52616.666666666664,48333.333333333336,48433.333333333336,13800,14583.333333333334
2/17/2020,11900,34300,118200,25450,39650,51700,47800,47450,13800,14600
2/18/2020,11850,34200,118050,25350,39550,50800,47450,46500,13750,14600
2/19/2020,11850,34000,118250,25450,39700,50100,46950,45500,13750,14650
2/20/2020,11850,34050,118250,25500,39450,49600,47700,44300,13750,14650
2/21/2020,11850,34200,117950,25450,38900,48800,48250,43700,13750,14700
2/22/2020,11850,34150,117933.33333333333,25483.333333333332,38616.666666666664,48433.333333333336,48250,42833.333333333336,13750,14716.666666666666
2/23/2020,11850,34100,117916.66666666667,25516.666666666668,38333.333333333336,48066.666666666664,48250,41966.666666666664,13750,14733.333333333334
2/24/2020,11850,34050,117900,25550,38050,47700,48250,41100,13750,14750
2/25/2020,11850,33950,117900,25500,37700,47300,47900,40450,13750,14800
2/26/2020,11850,33850,117900,25600,37450,46900,47350,39850,14050,14800
2/27/2020,11850,33600,117950,25700,37450,46850,46100,39700,13750,14850
2/28/2020,11850,33400,118050,25650,37150,46500,45000,38550,13750,14850
2/29/2020,11850,33300,117966.66666666667,25616.666666666668,37050,46366.666666666664,44683.333333333336,38466.666666666664,13833.333333333334,14900
3/1/2020,11850,33200,117883.33333333333,25583.333333333332,36950,46233.333333333336,44366.666666666664,38383.333333333336,13916.666666666666,14950
3/2/2020,11850,33100,117800,25550,36850,46100,44050,38300,14000,15000
3/3/2020,11850,33000,117850,25500,36800,46000,43500,38450,13750,15150
3/4/2020,11850,33000,117850,25550,36750,45750,43050,38400,13750,15350
3/5/2020,11850,32850,117850,25500,36800,45650,43100,38600,13700,15650
3/6/2020,11850,32800,117050,25550,36750,45550,42600,38350,13700,15800
3/7/2020,11850,32733.333333333332,117466.66666666667,25600,36916.666666666664,45366.666666666664,42300,38216.666666666664,13716.666666666666,15950
3/8/2020,11850,32666.666666666668,117883.33333333333,25650,37083.333333333336,45183.333333333336,42000,38083.333333333336,13733.333333333334,16100
3/9/2020,11850,32600,118300,25700,37250,45000,41700,37950,13750,16250
3/10/2020,11850,32550,118450,25700,37300,44900,41300,38000,13750,16250
3/11/2020,11850,32600,118000,25800,37450,44600,40700,37800,13750,16800
3/12/2020,11850,32550,117700,25800,37350,44450,40350,38200,13750,16450
3/13/2020,11850,32650,117700,25800,37400,44500,39650,38250,13750,16550
3/14/2020,11850,32733.333333333332,117766.66666666667,25800,37516.666666666664,44366.666666666664,38933.333333333336,38500,13750,16583.333333333332
3/15/2020,11850,32816.666666666664,117833.33333333333,25800,37633.333333333336,44233.333333333336,38216.666666666664,38750,13750,16616.666666666668
3/16/2020,11850,32900,117900,25800,37750,44100,37500,39000,13750,16650
3/17/2020,11850,32950,117850,25800,37800,44250,36950,39750,13750,16650
3/18/2020,11850,33000,117900,25750,37900,44400,36450,40000,13750,16800
3/19/2020,11850,33000,117900,25850,37850,44300,35900,40150,13700,16850
3/20/2020,11900,33000,117850,25850,37700,44400,35900,40350,13700,16950
3/21/2020,11883.333333333334,32850,117850,25883.333333333332,38100,44433.333333333336,35666.666666666664,40566.666666666664,13700,17050
3/22/2020,11866.666666666666,32700,117850,25916.666666666668,38500,44466.666666666664,35433.333333333336,40783.333333333336,13700,17150
3/23/2020,11850,32550,117850,25950,38900,44500,35200,41000,13700,17250
3/24/2020,11850,32400,118500,26050,39100,44700,34850,41550,13700,18000
3/25/2020,11050,31150,116300,26300,39050,43950,32150,33900,13750,17500
3/26/2020,11850,32000,118450,26150,39650,44450,34900,42050,13750,17650
3/27/2020,11850,32050,117500,26150,39900,44600,34700,42750,13750,17650
3/28/2020,11866.666666666666,31833.333333333332,117616.66666666667,26133.333333333332,40100,44716.666666666664,34250,42616.666666666664,13750,17733.333333333332
3/29/2020,11883.333333333334,31616.666666666668,117733.33333333333,26116.666666666668,40300,44833.333333333336,33800,42483.333333333336,13750,17816.666666666668
3/30/2020,11900,31400,117850,26100,40500,44950,33350,42350,13750,17900
3/31/2020,11900,31200,117900,26150,41050,45100,33150,42300,13750,17950
4/1/2020,11900,31050,118000,26100,41250,45200,32800,43100,13750,18000
4/2/2020,11900,30800,118000,26050,41250,45300,32700,43750,13800,18000
4/3/2020,11900,30650,117950,25950,41300,45250,32700,43850,13800,18100
4/4/2020,11900,30266.666666666668,117900,25950,41533.333333333336,45233.333333333336,32766.666666666668,43966.666666666664,13800,18133.333333333332
4/5/2020,11900,29883.333333333332,117850,25950,41766.666666666664,45216.666666666664,32833.333333333336,44083.333333333336,13800,18166.666666666668
4/6/2020,11900,29500,117800,25950,42000,45200,32900,44200,13800,18200
4/7/2020,11900,29450,117850,25950,42000,45250,32800,44550,13800,18200
4/8/2020,11900,29350,117850,26000,42150,45000,32700,44850,13800,18250
4/9/2020,11900,29500,117850,26050,42550,44850,32600,44400,13800,18250
4/10/2020,11550,31100,119150,28100,46300,45300,26300,32550,13800,18600
4/11/2020,11666.666666666666,30550,118716.66666666667,27416.666666666668,45283.333333333336,44800,28200,36000,13800,18500
4/12/2020,11783.333333333334,30000,118283.33333333333,26733.333333333332,44266.666666666664,44300,30100,39450,13800,18400
4/13/2020,11900,29450,117850,26050,43250,43800,32000,42900,13800,18300
4/14/2020,11900,29300,117800,26000,43100,43600,31850,43100,13800,18300
4/15/2020,11900,29200,117750,25850,43200,43150,32050,42250,13800,18350
4/16/2020,11950,29000,117700,25900,43050,42850,31000,41300,13800,18350
4/17/2020,11950,28800,117700,25950,43050,42600,30600,40350,13850,18350
4/18/2020,11950,28683.333333333332,117733.33333333333,25883.333333333332,43283.333333333336,42233.333333333336,30800,40100,13833.333333333334,18366.666666666668
4/19/2020,11950,28566.666666666668,117766.66666666667,25816.666666666668,43516.666666666664,41866.666666666664,31000,39850,13816.666666666666,18383.333333333332
4/20/2020,11950,28450,117800,25750,43750,41500,31200,39600,13800,18400
4/21/2020,11950,28600,118100,25750,43850,41100,31450,39100,13800,18400
4/22/2020,11950,28800,118650,25650,44200,40700,32000,39200,13800,18400
4/23/2020,11950,28950,119600,25650,44700,40650,32450,38800,13800,18400
4/24/2020,11950,28950,119400,25600,44750,40500,32150,38400,13800,18400
4/25/2020,11950,28766.666666666668,119066.66666666667,25566.666666666668,45000,40333.333333333336,32350,38533.333333333336,13800,18350
4/26/2020,11950,28583.333333333332,118733.33333333333,25533.333333333332,45250,40166.666666666664,32550,38666.666666666664,13800,18300
4/27/2020,11950,28400,118400,25500,45500,40000,32750,38800,13800,18250
4/28/2020,11900,28350,118300,25450,45550,39700,32700,38300,13800,18250
4/29/2020,11900,28500,118050,25400,45800,39550,31950,36600,13800,18200
4/30/2020,11900,28500,118050,25250,46300,39250,31650,35350,13800,18200
5/1/2020,12350,32950,122500,27750,52500,44500,38650,45300,13250,17050
5/2/2020,12200,31616.666666666668,120966.66666666667,26716.666666666668,51283.333333333336,42566.666666666664,35966.666666666664,41766.666666666664,13416.666666666666,17366.666666666668
5/3/2020,12050,30283.333333333332,119433.33333333333,25683.333333333332,50066.666666666664,40633.333333333336,33283.333333333336,38233.333333333336,13583.333333333334,17683.333333333332
5/4/2020,11900,28950,117900,24650,48850,38700,30600,34700,13750,18000
5/5/2020,11900,29050,117900,24500,49200,38300,30500,33700,13750,17950
5/6/2020,11900,29150,117950,24450,49700,38100,30150,33200,13750,17950
5/7/2020,11950,33950,120000,29300,57750,44650,38250,43800,14250,17750
5/8/2020,11900,29550,117850,24400,50200,37750,29400,33100,13750,17900
5/9/2020,11900,29950,117866.66666666667,24333.333333333332,50683.333333333336,37516.666666666664,28983.333333333332,33066.666666666664,13733.333333333334,17833.333333333332
5/10/2020,11900,30350,117883.33333333333,24266.666666666668,51166.666666666664,37283.333333333336,28566.666666666668,33033.333333333336,13716.666666666666,17766.666666666668
5/11/2020,11900,30750,117900,24200,51650,37050,28150,33000,13700,17700
5/12/2020,11900,31150,118000,24100,51950,36950,28100,32800,13700,17700
5/13/2020,11900,31650,118200,24050,52100,36800,28000,32300,13700,17650
5/14/2020,11900,32250,118150,24000,52200,36400,27800,32150,13700,17600
5/15/2020,11900,32700,118300,23950,52450,36100,27700,32250,13700,17550
5/16/2020,11900,33166.666666666664,118616.66666666667,23933.333333333332,53066.666666666664,35766.666666666664,27883.333333333332,31866.666666666668,13700,17533.333333333332
5/17/2020,11900,33633.333333333336,118933.33333333333,23916.666666666668,53683.333333333336,35433.333333333336,28066.666666666668,31483.333333333332,13700,17516.666666666668
5/18/2020,11900,34100,119250,23900,54300,35100,28250,31100,13700,17500
5/19/2020,11900,34300,119550,23950,55150,34800,28650,31500,13700,17450
5/20/2020,11900,34750,120600,24200,56100,34500,29750,32400,13700,17400
5/21/2020,12600,41000,122900,24450,58850,32850,29050,27800,13950,17550
5/22/2020,12300,37550,125800,24450,56800,32950,38150,33150,13950,16400
5/23/2020,12566.666666666666,38516.666666666664,126900,24500,55583.333333333336,33883.333333333336,38016.666666666664,35133.333333333336,13766.666666666666,16383.333333333334
5/24/2020,12833.333333333334,39483.333333333336,128000,24550,54366.666666666664,34816.666666666664,37883.333333333336,37116.666666666664,13583.333333333334,16366.666666666666
5/25/2020,13100,40450,129100,24600,53150,35750,37750,39100,13400,16350
5/26/2020,11900,37150,121100,24550,57250,34450,34250,38450,13700,17250
5/27/2020,11900,37050,120750,24600,57250,34200,33850,37900,13650,17250
5/28/2020,11900,37200,119750,24500,57600,33950,31600,36950,13650,17200
5/29/2020,11900,37150,119500,24550,58550,33650,30900,36050,13650,17150
5/30/2020,11766.666666666666,37583.333333333336,118983.33333333333,27050,60233.333333333336,33566.666666666664,31733.333333333332,36033.333333333336,13733.333333333334,17083.333333333332
5/31/2020,11633.333333333334,38016.666666666664,118466.66666666667,29550,61916.666666666664,33483.333333333336,32566.666666666668,36016.666666666664,13816.666666666666,17016.666666666668
6/1/2020,11500,38450,117950,32050,63600,33400,33400,36000,13900,16950
6/2/2020,11900,37750,118500,24450,59200,32500,29150,33200,13650,17050
6/3/2020,11900,38000,118300,24500,59150,31950,28600,32750,13650,17000
6/4/2020,11900,38200,118400,24550,59150,31800,27950,33700,13650,16850
6/5/2020,11900,38250,118300,24600,58850,31400,28050,33200,13650,16800
6/6/2020,11900,38383.333333333336,118300,24666.666666666668,58650,31150,28133.333333333332,33233.333333333336,13650,16766.666666666668
6/7/2020,11900,38516.666666666664,118300,24733.333333333332,58450,30900,28216.666666666668,33266.666666666664,13650,16733.333333333332
6/8/2020,11900,38650,118300,24800,58250,30650,28300,33300,13650,16700
6/9/2020,11850,38800,118250,25100,57700,30250,28300,33750,13650,16600
6/10/2020,11850,38950,118300,25200,56750,29850,28450,33400,13650,16550
6/11/2020,11850,39000,118150,25000,56300,29400,28800,33400,13650,16550
6/12/2020,11850,38900,118250,25050,55450,29250,28650,33200,13650,16500
6/13/2020,11850,38800,118250,25100,54650,28850,28716.666666666668,33183.333333333336,13650,16450
6/14/2020,11850,38700,118250,25150,53850,28450,28783.333333333332,33166.666666666664,13650,16400
6/15/2020,11850,38600,118250,25200,53050,28050,28850,33150,13650,16350
6/16/2020,11850,38450,118200,25400,51900,28000,29000,32950,13650,16300
6/17/2020,11850,38250,118150,25600,50800,27700,29150,32850,13600,16250
6/18/2020,11850,38100,118250,25700,50600,27800,29200,32700,13600,16200
6/19/2020,11850,37750,118250,25850,50150,27650,29200,32750,13600,16150
6/20/2020,11850,37566.666666666664,118250,25933.333333333332,49583.333333333336,27500,30200,33066.666666666664,13583.333333333334,16116.666666666666
6/21/2020,11850,37383.333333333336,118250,26016.666666666668,49016.666666666664,27350,31200,33383.333333333336,13566.666666666666,16083.333333333334
6/22/2020,11850,37200,118250,26100,48450,27200,32200,33700,13550,16050
6/23/2020,11850,37250,118300,26200,47650,26800,32400,33500,13600,16050
6/24/2020,11850,37250,118100,26200,47550,26500,31950,33700,13600,15950
6/25/2020,11850,37400,118200,26200,47100,26450,31550,33300,13600,15950
6/26/2020,11850,37450,118200,25950,46600,31500,31550,33150,13600,15950
6/27/2020,11850,37716.666666666664,118150,26083.333333333332,46066.666666666664,29516.666666666668,31183.333333333332,33183.333333333336,13600,15883.333333333334
6/28/2020,11850,37983.333333333336,118100,26216.666666666668,45533.333333333336,27533.333333333332,30816.666666666668,33216.666666666664,13600,15816.666666666666
6/29/2020,11850,38250,118050,26350,45000,25550,30450,33250,13600,15750
6/30/2020,11850,38550,118050,26350,44550,25400,30550,33500,13600,15700
7/1/2020,11850,38950,118100,26250,44050,25250,30650,33350,13600,15600
7/2/2020,11850,39200,118150,26200,43450,24850,30500,33100,13600,15550
7/3/2020,11850,39500,118150,26200,43000,24850,30350,33100,13600,15450
7/4/2020,11850,39416.666666666664,118166.66666666667,26183.333333333332,42633.333333333336,24816.666666666668,30483.333333333332,33450,13600,15450
7/5/2020,11850,39333.333333333336,118183.33333333333,26166.666666666668,42266.666666666664,24783.333333333332,30616.666666666668,33800,13600,15450
7/6/2020,11850,39250,118200,26150,41900,24750,30750,34150,13600,15450
7/7/2020,11850,39400,118150,26150,41350,24300,30700,34250,13600,15400
7/8/2020,11850,38950,118450,26300,41250,24200,31100,34500,13550,15350
7/9/2020,11850,38800,118150,26150,40550,23900,30800,34100,13550,15300
7/10/2020,11850,38250,118150,26200,40200,24200,30800,34100,13550,15200
7/11/2020,11850,37633.333333333336,118133.33333333333,26233.333333333332,39816.666666666664,23966.666666666668,31150,34350,13550,15183.333333333334
7/12/2020,11850,37016.666666666664,118116.66666666667,26266.666666666668,39433.333333333336,23733.333333333332,31500,34600,13550,15166.666666666666
